Sequence1,Sequence2,Time_Seconds
28,135,0.084852
28,136,0.081713
28,137,0.082968
28,138,0.078567
28,139,0.073391
28,140,0.07308
28,141,0.069805
28,142,0.077403
28,143,0.133216
28,144,0.080231
28,145,0.079552
28,146,0.090447
28,147,0.088818
28,148,0.073279
28,149,0.082307
28,150,0.05401
28,151,0.045946
28,152,0.039749
28,153,0.042783
28,154,0.038962
28,155,0.012784
28,156,0.038532
28,157,0.094154
28,158,0.057963
28,159,0.063146
28,160,0.064679
28,161,0.049492
28,162,0.032346
28,163,0.024066
28,164,0.024783
28,165,0.051938
28,166,0.047566
28,167,0.020883
28,168,0.032699
28,169,0.073064
28,170,0.032057
28,171,0.024252
28,172,0.023461
28,173,0.032434
28,174,0.032808
28,175,0.024179
28,176,0.053889
28,177,0.019257
28,178,0.032274
28,179,0.032951
28,180,0.024378
28,181,0.032536
29,30,0.080727
29,31,0.080981
29,32,0.080268
29,33,0.072606
29,34,0.09737
29,35,0.129731
29,36,0.083303
29,37,0.086797
29,38,0.081236
29,39,0.08197
29,40,0.081602
29,41,0.078249
29,42,0.088257
29,43,0.073793
29,44,0.088688
29,45,0.077279
29,46,0.084976
29,47,0.076763
29,48,0.07877
29,49,0.12671
29,50,0.081191
29,51,0.08473
29,52,0.078393
29,53,0.088928
29,54,0.095461
29,55,0.107671
29,56,0.080935
29,57,0.089455
29,58,0.089164
29,59,0.083768
29,60,0.085794
29,61,0.111046
29,62,0.075556
29,63,0.08118
29,64,0.080021
29,65,0.079744
29,66,0.073478
29,67,0.080992
29,68,0.081732
29,69,0.146021
29,70,0.084252
29,71,0.076838
29,72,0.07555
29,73,0.120748
29,74,0.136034
29,75,0.123972
29,76,0.134853
29,77,0.131684
29,78,0.131871
29,79,0.150581
29,80,0.131019
29,81,0.138852
29,82,0.133956
29,83,0.137501
29,84,0.130497
29,85,0.130113
29,86,0.13838
29,87,0.146752
29,88,0.145365
29,89,0.122114
29,90,0.130503
29,91,0.136628
29,92,0.129814
29,93,0.1315
29,94,0.140137
29,95,0.131045
29,96,0.133672
29,97,0.175063
29,98,0.128939
29,99,0.129578
29,100,0.130586
29,101,0.143323
29,102,0.137331
29,103,0.134535
29,104,0.081529
29,105,0.055519
29,106,0.065113
29,107,0.065223
29,108,0.06457
29,109,0.072548
29,110,0.080301
29,111,0.081476
29,112,0.103241
29,113,0.106829
29,114,0.066703
29,115,0.071485
29,116,0.068868
29,117,0.076357
29,118,0.073475
29,119,0.070791
29,120,0.06496
29,121,0.080765
29,122,0.073201
29,123,0.06496
29,124,0.016217
29,125,0.024091
29,126,0.018256
29,127,0.016661
29,128,0.017814
29,129,0.076523
29,130,0.057756
29,131,0.065139
29,132,0.064413
29,133,0.065325
29,134,0.088748
29,135,0.071557
29,136,0.082002
29,137,0.108747
29,138,0.072844
29,139,0.066293
29,140,0.063418
29,141,0.069336
29,142,0.068886
29,143,0.073001
29,144,0.070471
29,145,0.067177
29,146,0.08941
29,147,0.078165
29,148,0.069927
29,149,0.07839
29,150,0.07332
29,151,0.065576
29,152,0.073353
29,153,0.064409
29,154,0.065051
29,155,0.026874
29,156,0.066213
29,157,0.142443
29,158,0.079651
29,159,0.088804
29,160,0.088898
29,161,0.082828
29,162,0.05506
29,163,0.043732
29,164,0.045956
29,165,0.087154
29,166,0.042636
29,167,0.048419
29,168,0.04895
29,169,0.129879
29,170,0.041853
29,171,0.046983
29,172,0.04842
29,173,0.051618
29,174,0.042081
29,175,0.049056
29,176,0.083235
29,177,0.048692
29,178,0.04893
29,179,0.040403
29,180,0.048164
29,181,0.064985
30,31,0.144472
30,32,0.138727
30,33,0.132865
30,34,0.142404
30,35,0.175181
30,36,0.168403
30,37,0.152984
30,38,0.154578
30,39,0.145152
30,40,0.144989
30,41,0.138227
30,42,0.153136
30,43,0.145728
30,44,0.145938
30,45,0.148306
30,46,0.136452
30,47,0.137708
30,48,0.143465
30,49,0.215519
30,50,0.134871
30,51,0.145797
30,52,0.154643
30,53,0.169599
30,54,0.154399
30,55,0.145432
30,56,0.14634
30,57,0.152431
30,58,0.146933
30,59,0.165469
30,60,0.141149
30,61,0.138199
30,62,0.13874
30,63,0.133346
30,64,0.131908
30,65,0.138087
30,66,0.144842
30,67,0.123087
30,68,0.154907
30,69,0.153017
30,70,0.130296
30,71,0.139128
30,72,0.177407
30,73,0.155116
30,74,0.129269
30,75,0.121316
30,76,0.137042
30,77,0.128674
30,78,0.133551
30,79,0.167896
30,80,0.145494
30,81,0.154351
30,82,0.137439
30,83,0.172456
30,84,0.124343
30,85,0.137491
30,86,0.149728
30,87,0.130266
30,88,0.153506
30,89,0.166468
30,90,0.128403
30,91,0.133693
30,92,0.120752
30,93,0.130114
30,94,0.131224
30,95,0.119121
30,96,0.147835
30,97,0.132321
30,98,0.128959
30,99,0.152656
30,100,0.132458
30,101,0.143366
30,102,0.11029
30,103,0.144494
30,104,0.085078
30,105,0.066423
30,106,0.065516
30,107,0.066338
30,108,0.085475
30,109,0.103151
30,110,0.072158
30,111,0.103078
30,112,0.076934
30,113,0.08161
30,114,0.064713
30,115,0.064609
30,116,0.069377
30,117,0.067476
30,118,0.078707
30,119,0.076608
30,120,0.064961
30,121,0.081679
30,122,0.065032
30,123,0.064999
30,124,0.016304
30,125,0.024507
30,126,0.021074
30,127,0.018377
30,128,0.01675
30,129,0.083271
30,130,0.065992
30,131,0.061985
30,132,0.056775
30,133,0.064369
30,134,0.072521
30,135,0.078189
30,136,0.076507
30,137,0.089722
30,138,0.071411
30,139,0.073234
30,140,0.064803
30,141,0.073526
30,142,0.080065
30,143,0.068776
30,144,0.069285
30,145,0.065648
30,146,0.081589
30,147,0.069487
30,148,0.066444
30,149,0.072073
30,150,0.074968
30,151,0.068409
30,152,0.077789
30,153,0.064977
30,154,0.063777
30,155,0.016284
30,156,0.059662
30,157,0.142125
30,158,0.080855
30,159,0.097878
30,160,0.080813
30,161,0.085226
30,162,0.046908
30,163,0.049985
30,164,0.047068
30,165,0.085104
30,166,0.042473
30,167,0.048682
30,168,0.059703
30,169,0.125919
30,170,0.048355
30,171,0.042195
30,172,0.057668
30,173,0.046424
30,174,0.049243
30,175,0.065124
30,176,0.098629
30,177,0.053464
30,178,0.052126
30,179,0.049442
30,180,0.048736
30,181,0.056415
31,32,0.146436
31,33,0.141372
31,34,0.151485
31,35,0.13396
31,36,0.195114
31,37,0.140707
31,38,0.151625
31,39,0.144756
31,40,0.152131
31,41,0.153478
31,42,0.163185
31,43,0.177158
31,44,0.138242
31,45,0.140872
31,46,0.12773
31,47,0.195214
31,48,0.134675
31,49,0.236293
31,50,0.14598
31,51,0.176728
31,52,0.14447
31,53,0.162619
31,54,0.151577
31,55,0.238077
31,56,0.154346
31,57,0.143612
31,58,0.145239
31,59,0.139261
31,60,0.146583
31,61,0.164421
31,62,0.136019
31,63,0.136999
31,64,0.142157
31,65,0.133819
31,66,0.136878
31,67,0.156809
31,68,0.134272
31,69,0.127132
31,70,0.132643
31,71,0.145496
31,72,0.140613
31,73,0.132537
31,74,0.143801
31,75,0.135622
31,76,0.135061
31,77,0.11087
31,78,0.132167
31,79,0.153194
31,80,0.134453
31,81,0.132717
31,82,0.181111
31,83,0.168419
31,84,0.129574
31,85,0.118785
31,86,0.122909
31,87,0.133342
31,88,0.129239
31,89,0.096518
31,90,0.150444
31,91,0.136757
31,92,0.126303
31,93,0.125625
31,94,0.144587
31,95,0.143105
31,96,0.121784
31,97,0.120297
31,98,0.138146
31,99,0.14392
31,100,0.131715
31,101,0.115586
31,102,0.119368
31,103,0.122749
31,104,0.127764
31,105,0.058743
31,106,0.067222
31,107,0.07056
31,108,0.070043
31,109,0.063692
31,110,0.08847
31,111,0.062748
31,112,0.067344
31,113,0.081189
31,114,0.068693
31,115,0.053725
31,116,0.065479
31,117,0.066312
31,118,0.127899
31,119,0.069637
31,120,0.056223
31,121,0.075846
31,122,0.072405
31,123,0.053444
31,124,0.026892
31,125,0.014781
31,126,0.01666
31,127,0.016785
31,128,0.022589
31,129,0.086325
31,130,0.076866
31,131,0.059403
31,132,0.060477
31,133,0.064856
31,134,0.073832
31,135,0.063481
31,136,0.076636
31,137,0.065467
31,138,0.080979
31,139,0.06761
31,140,0.059682
31,141,0.057324
31,142,0.074474
31,143,0.071563
31,144,0.102553
31,145,0.061587
31,146,0.074618
31,147,0.072186
31,148,0.064317
31,149,0.068952
31,150,0.06288
31,151,0.067133
31,152,0.062937
31,153,0.058273
31,154,0.057853
31,155,0.013673
31,156,0.054701
31,157,0.113644
31,158,0.074724
31,159,0.083304
31,160,0.102752
31,161,0.081768
31,162,0.044379
31,163,0.049632
31,164,0.046973
31,165,0.073006
31,166,0.054106
31,167,0.040524
31,168,0.043998
31,169,0.155506
31,170,0.047282
31,171,0.043711
31,172,0.041143
31,173,0.051593
31,174,0.047645
31,175,0.03165
31,176,0.176209
31,177,0.05289
31,178,0.047949
31,179,0.043522
31,180,0.040935
31,181,0.04067
32,33,0.106656
32,34,0.170055
32,35,0.161166
32,36,0.129703
32,37,0.128741
32,38,0.127824
32,39,0.142051
32,40,0.132196
32,41,0.118611
32,42,0.123264
32,43,0.123226
32,44,0.120281
32,45,0.122656
32,46,0.176155
32,47,0.160744
32,48,0.113213
32,49,0.231999
32,50,0.1294
32,51,0.107803
32,52,0.121579
32,53,0.187513
32,54,0.155639
32,55,0.147047
32,56,0.196607
32,57,0.129182
32,58,0.129537
32,59,0.123199
32,60,0.134348
32,61,0.150045
32,62,0.127804
32,63,0.105578
32,64,0.13204
32,65,0.13624
32,66,0.285694
32,67,0.356708
32,68,0.341877
32,69,0.125236
32,70,0.186688
32,71,0.156137
32,72,0.153642
32,73,0.212911
32,74,0.172384
32,75,0.164013
32,76,0.431542
32,77,0.342564
32,78,0.239093
32,79,0.225503
32,80,0.139373
32,81,0.111143
32,82,0.119915
32,83,0.129192
32,84,0.131579
32,85,0.092669
32,86,0.126989
32,87,0.114616
32,88,0.108755
32,89,0.088269
32,90,0.123804
32,91,0.133599
32,92,0.150692
32,93,0.138263
32,94,0.12676
32,95,0.108704
32,96,0.140399
32,97,0.173674
32,98,0.158341
32,99,0.140857
32,100,0.143342
32,101,0.127695
32,102,0.129976
32,103,0.097955
32,104,0.066889
32,105,0.046122
32,106,0.037889
32,107,0.047799
32,108,0.050305
32,109,0.063606
32,110,0.056067
32,111,0.05113
32,112,0.066715
32,113,0.067753
32,114,0.041107
32,115,0.06003
32,116,0.072108
32,117,0.082583
32,118,0.084899
32,119,0.063302
32,120,0.068411
32,121,0.075823
32,122,0.063733
32,123,0.076923
32,124,0.033101
32,125,0.02984
32,126,0.023128
32,127,0.031596
32,128,0.026171
32,129,0.08308
32,130,0.059769
32,131,0.07077
32,132,0.056215
32,133,0.096297
32,134,0.077502
32,135,0.094923
32,136,0.067366
32,137,0.077045
32,138,0.068491
32,139,0.060447
32,140,0.095871
32,141,0.122503
32,142,0.130617
32,143,0.120915
32,144,0.063187
32,145,0.068958
32,146,0.068084
32,147,0.069782
32,148,0.063696
32,149,0.067904
32,150,0.062365
32,151,0.072689
32,152,0.060077
32,153,0.063664
32,154,0.054538
32,155,0.017486
32,156,0.07881
32,157,0.20195
32,158,0.086293
32,159,0.144194
32,160,0.075437
32,161,0.087513
32,162,0.03974
32,163,0.047171
32,164,0.04859
32,165,0.081063
32,166,0.036685
32,167,0.045866
32,168,0.096004
32,169,0.218206
32,170,0.06349
32,171,0.033572
32,172,0.056874
32,173,0.074974
32,174,0.048535
32,175,0.04506
32,176,0.073499
32,177,0.04944
32,178,0.04618
32,179,0.034847
32,180,0.057689
32,181,0.0508
33,34,0.130772
33,35,0.125093
33,36,0.135568
33,37,0.131779
33,38,0.133187
33,39,0.104333
33,40,0.093405
33,41,0.082834
33,42,0.112237
33,43,0.126317
33,44,0.213663
33,45,0.131442
33,46,0.14524
33,47,0.129342
33,48,0.123174
33,49,0.207094
33,50,0.124313
33,51,0.182955
33,52,0.138853
33,53,0.157954
33,54,0.189482
33,55,0.1583
33,56,0.155894
33,57,0.142291
33,58,0.15727
33,59,0.126709
33,60,0.132193
33,61,0.157978
33,62,0.138365
33,63,0.142239
33,64,0.123892
33,65,0.125487
33,66,0.125478
33,67,0.125194
33,68,0.125649
33,69,0.141654
33,70,0.12497
33,71,0.110074
33,72,0.140774
33,73,0.156392
33,74,0.136759
33,75,0.121402
33,76,0.12094
33,77,0.133803
33,78,0.107887
33,79,0.13777
33,80,0.147309
33,81,0.138498
33,82,0.110601
33,83,0.143507
33,84,0.109855
33,85,0.134676
33,86,0.118547
33,87,0.148063
33,88,0.131878
33,89,0.131884
33,90,0.144451
33,91,0.142492
33,92,0.110351
33,93,0.12742
33,94,0.110869
33,95,0.111098
33,96,0.127974
33,97,0.116851
33,98,0.108243
33,99,0.12373
33,100,0.11556
33,101,0.11989
33,102,0.112146
33,103,0.128481
33,104,0.062502
33,105,0.047417
33,106,0.063409
33,107,0.06386
33,108,0.052302
33,109,0.060356
33,110,0.067681
33,111,0.058167
33,112,0.078257
33,113,0.063458
33,114,0.062659
33,115,0.062488
33,116,0.063352
33,117,0.062795
33,118,0.062533
33,119,0.063879
33,120,0.073504
33,121,0.057923
33,122,0.062703
33,123,0.049141
33,124,0.022688
33,125,0.011708
33,126,0.02004
33,127,0.012322
33,128,0.012056
33,129,0.062321
33,130,0.06243
33,131,0.04687
33,132,0.068197
33,133,0.057878
33,134,0.062486
33,135,0.062484
33,136,0.062995
33,137,0.078145
33,138,0.062451
33,139,0.062486
33,140,0.06335
33,141,0.062492
33,142,0.062485
33,143,0.062522
33,144,0.062522
33,145,0.062485
33,146,0.062485
33,147,0.078106
33,148,0.046861
33,149,0.064348
33,150,0.076539
33,151,0.062486
33,152,0.062481
33,153,0.062522
33,154,0.046859
33,155,0.031243
33,156,0.046832
33,157,0.141018
33,158,0.078109
33,159,0.078679
33,160,0.078432
33,161,0.078146
33,162,0.031243
33,163,0.050101
33,164,0.04426
33,165,0.078918
33,166,0.033057
33,167,0.04532
33,168,0.046871
33,169,0.124974
33,170,0.037547
33,171,0.041173
33,172,0.036405
33,173,0.04543
33,174,0.047769
33,175,0.039409
33,176,0.068891
33,177,0.046872
33,178,0.046861
33,179,0.046867
33,180,0.047516
33,181,0.039221
34,35,0.143366
34,36,0.180903
34,37,0.152145
34,38,0.163079
34,39,0.172158
34,40,0.156214
34,41,0.141929
34,42,0.141152
34,43,0.156868
34,44,0.140679
34,45,0.156235
34,46,0.143755
34,47,0.144302
34,48,0.122531
34,49,0.206128
34,50,0.140498
34,51,0.209136
34,52,0.145598
34,53,0.187277
34,54,0.150092
34,55,0.149451
34,56,0.143918
34,57,0.267979
34,58,0.141618
34,59,0.158055
34,60,0.154674
34,61,0.129415
34,62,0.140559
34,63,0.126928
34,64,0.133802
34,65,0.184284
34,66,0.14209
34,67,0.125328
34,68,0.126198
34,69,0.125825
34,70,0.15675
34,71,0.125297
34,72,0.157201
34,73,0.160045
34,74,0.172675
34,75,0.126546
34,76,0.140009
34,77,0.149669
34,78,0.143038
34,79,0.166813
34,80,0.14053
34,81,0.141082
34,82,0.189484
34,83,0.14145
34,84,0.15662
34,85,0.140665
34,86,0.156274
34,87,0.140785
34,88,0.157602
34,89,0.140967
34,90,0.14306
34,91,0.132585
34,92,0.119219
34,93,0.144051
34,94,0.179267
34,95,0.19222
34,96,0.169177
34,97,0.14437
34,98,0.155728
34,99,0.173023
34,100,0.118935
34,101,0.104406
34,102,0.122205
34,103,0.111884
34,104,0.062646
34,105,0.046868
34,106,0.064215
34,107,0.045176
34,108,0.070808
34,109,0.0555
34,110,0.063015
34,111,0.084225
34,112,0.063355
34,113,0.054054
34,114,0.046511
34,115,0.044874
34,116,0.039945
34,117,0.042755
34,118,0.062642
34,119,0.031248
34,120,0.052132
34,121,0.091863
34,122,0.06463
34,123,0.063309
34,124,0.014423
34,125,0.017159
34,126,0.013371
34,127,0.014141
34,128,0.020072
34,129,0.15713
34,130,0.071644
34,131,0.09271
34,132,0.077837
34,133,0.048347
34,134,0.057827
34,135,0.065609
34,136,0.07664
34,137,0.063383
34,138,0.163103
34,139,0.07319
34,140,0.07027
34,141,0.046217
34,142,0.041755
34,143,0.048086
34,144,0.061604
34,145,0.06391
34,146,0.111899
34,147,0.091952
34,148,0.078149
34,149,0.078068
34,150,0.078107
34,151,0.078506
34,152,0.064226
34,153,0.08536
34,154,0.05395
34,155,0.031211
34,156,0.062733
34,157,0.095157
34,158,0.079047
34,159,0.094096
34,160,0.125452
34,161,0.109834
34,162,0.046861
34,163,0.044376
34,164,0.037134
34,165,0.101058
34,166,0.037025
34,167,0.0469
34,168,0.085643
34,169,0.107759
34,170,0.038352
34,171,0.030025
34,172,0.0401
34,173,0.048673
34,174,0.045268
34,175,0.045081
34,176,0.084668
34,177,0.050028
34,178,0.050289
34,179,0.049738
34,180,0.04528
34,181,0.044861
35,36,0.136143
35,37,0.128934
35,38,0.176658
35,39,0.149535
35,40,0.128721
35,41,0.171862
35,42,0.125351
35,43,0.174376
35,44,0.094727
35,45,0.09457
35,46,0.159122
35,47,0.116545
35,48,0.124868
35,49,0.19508
35,50,0.140018
35,51,0.154777
35,52,0.140272
35,53,0.155024
35,54,0.144837
35,55,0.125157
35,56,0.143819
35,57,0.106026
35,58,0.173526
35,59,0.141847
35,60,0.140743
35,61,0.141782
35,62,0.124935
35,63,0.126944
35,64,0.141657
35,65,0.14351
35,66,0.126131
35,67,0.141845
35,68,0.141336
35,69,0.125731
35,70,0.140699
35,71,0.124936
35,72,0.141007
35,73,0.140592
35,74,0.125879
35,75,0.157509
35,76,0.189033
35,77,0.124968
35,78,0.128296
35,79,0.147673
35,80,0.121857
35,81,0.12647
35,82,0.190368
35,83,0.369096
35,84,0.203278
35,85,0.114418
35,86,0.135801
35,87,0.122991
35,88,0.121587
35,89,0.127191
35,90,0.141429
35,91,0.145004
35,92,0.121685
35,93,0.123009
35,94,0.121867
35,95,0.257197
35,96,0.248581
35,97,0.119506
35,98,0.132742
35,99,0.220276
35,100,0.120822
35,101,0.129238
35,102,0.111281
35,103,0.127093
35,104,0.073021
35,105,0.074315
35,106,0.058538
35,107,0.055848
35,108,0.05793
35,109,0.073239
35,110,0.062728
35,111,0.074735
35,112,0.140206
35,113,0.067174
35,114,0.064384
35,115,0.065736
35,116,0.101045
35,117,0.097358
35,118,0.066359
35,119,0.109982
35,120,0.06521
35,121,0.069815
35,122,0.057077
35,123,0.08838
35,124,0.02678
35,125,0.029989
35,126,0.025514
35,127,0.02424
35,128,0.024388
35,129,0.124273
35,130,0.060613
35,131,0.06745
35,132,0.054992
35,133,0.054651
35,134,0.068075
35,135,0.068119
35,136,0.093681
35,137,0.072232
35,138,0.05522
35,139,0.041045
35,140,0.043558
35,141,0.062892
35,142,0.05795
35,143,0.057291
35,144,0.067865
35,145,0.067064
35,146,0.047633
35,147,0.052205
35,148,0.041557
35,149,0.040672
35,150,0.041376
35,151,0.119605
35,152,0.041244
35,153,0.048329
35,154,0.052632
35,155,0.014096
35,156,0.070689
35,157,0.114641
35,158,0.060686
35,159,0.074692
35,160,0.064989
35,161,0.072855
35,162,0.0455
35,163,0.063362
35,164,0.045578
35,165,0.083242
35,166,0.041473
35,167,0.046697
35,168,0.03284
35,169,0.097648
35,170,0.027437
35,171,0.03192
35,172,0.037964
35,173,0.043156
35,174,0.070442
35,175,0.091961
35,176,0.114644
35,177,0.069454
35,178,0.063093
35,179,0.04746
35,180,0.05731
35,181,0.063163
36,37,0.292649
36,38,0.170949
36,39,0.185903
36,40,0.143597
36,41,0.160649
36,42,0.147032
36,43,0.162351
36,44,0.118871
36,45,0.090624
36,46,0.085805
36,47,0.162105
36,48,0.318773
36,49,0.689535
36,50,0.211155
36,51,0.126206
36,52,0.100608
36,53,0.11638
36,54,0.159846
36,55,0.145203
36,56,0.092452
36,57,0.105473
36,58,0.12277
36,59,0.114913
36,60,0.131422
36,61,0.26636
36,62,0.151715
36,63,0.269336
36,64,0.162751
36,65,0.084251
36,66,0.077048
36,67,0.129347
36,68,0.132726
36,69,0.142543
36,70,0.125307
36,71,0.142048
36,72,0.161555
36,73,0.136622
36,74,0.142589
36,75,0.109511
36,76,0.086723
36,77,0.11887
36,78,0.113237
36,79,0.127468
36,80,0.173173
36,81,0.136419
36,82,0.120639
36,83,0.202768
36,84,0.18798
36,85,0.158104
36,86,0.139325
36,87,0.143369
36,88,0.123737
36,89,0.140841
36,90,0.140853
36,91,0.141164
36,92,0.141687
36,93,0.132932
36,94,0.108809
36,95,0.138184
36,96,0.113019
36,97,0.108652
36,98,0.125933
36,99,0.126318
36,100,0.173729
36,101,0.207433
36,102,0.145286
36,103,0.124858
36,104,0.062359
36,105,0.065356
36,106,0.094691
36,107,0.076697
36,108,0.065711
36,109,0.077848
36,110,0.076819
36,111,0.112131
36,112,0.079272
36,113,0.105502
36,114,0.068493
36,115,0.069752
36,116,0.078773
36,117,0.065513
36,118,0.056184
36,119,0.068938
36,120,0.057283
36,121,0.159844
36,122,0.133526
36,123,0.058837
36,124,0.022047
36,125,0.014039
36,126,0.017792
36,127,0.022173
36,128,0.015805
36,129,0.063056
36,130,0.068424
36,131,0.073335
36,132,0.062396
36,133,0.078701
